InvoiceNo,InvoiceDate,Total,CustomerId,Products
574785,2025-01-06T14:40:39.981Z,17846,64024,ALL
574788,2025-01-03T20:17:20.035Z,17846,50255,ALL
574789,2025-01-03T20:11:34.560Z,17846,45368,ALL
574790,2025-01-03T20:22:04.469Z,27601,106807,ALL
574796,2025-01-03T20:12:21.951Z,17845,115066,ALL
574801,2025-01-03T20:16:20.895Z,17846,119940,ALL
574802,2025-01-03T20:18:32.247Z,17846,115084,ALL
574808,2025-01-03T20:15:25.998Z,17846,108128,ALL
574809,2025-01-03T20:30:34.442Z,17846,119946,ALL
574810,2025-01-03T20:16:36.799Z,17846,118828,ALL
574811,2025-01-05T19:13:16.606Z,17846,60492,ALL
574815,2025-01-03T20:17:57.310Z,7886,119942,ALL
574816,2025-01-03T20:17:40.356Z,17846,119941,ALL
574819,2025-01-03T20:33:20.405Z,17846,119951,ALL
574820,2025-01-03T20:17:44.600Z,17846,10983,ALL
574821,2025-01-03T20:30:22.237Z,17846,68102,ALL
574822,2025-01-03T20:51:04.005Z,17846,92725,ALL
574825,2025-01-03T20:37:25.389Z,-34997,92725,ALL
574827,2025-01-03T20:22:17.557Z,42235,76958,ALL
574830,2025-01-03T22:02:51.791Z,17846,62933,ALL
574831,2025-01-03T21:30:48.762Z,25975,119947,ALL
574833,2025-01-04T14:29:43.247Z,30651,85552,ALL
574834,2025-01-03T20:50:49.930Z,17846,119961,ALL
574835,2025-01-03T20:29:19.086Z,17846,119948,ALL
574837,2025-01-03T20:32:05.031Z,17846,119950,ALL
574838,2025-01-03T20:32:18.042Z,17846,1565,ALL
574840,2025-01-06T00:03:59.154Z,17846,104810,ALL
574844,2025-01-03T20:28:27.541Z,17846,81350,ALL
574845,2025-01-03T20:50:07.006Z,24960,119964,ALL
574850,2025-01-03T20:29:06.313Z,17846,27221,ALL
574851,2025-01-06T14:57:48.001Z,17846,119933,ALL
574852,2025-01-03T20:27:46.417Z,17846,55629,ALL
574854,2025-01-03T20:38:37.372Z,17846,54903,ALL
574855,2025-01-03T20:40:33.264Z,19879,94891,ALL
574857,2025-01-03T20:34:49.946Z,62558,119954,ALL
574859,2025-01-03T20:31:52.974Z,17846,119949,ALL
574860,2025-01-03T20:37:48.437Z,19879,119955,ALL
574861,2025-01-05T01:13:11.915Z,17846,83703,ALL
574863,2025-01-03T20:52:47.785Z,17846,36714,ALL
574866,2025-01-03T20:32:55.968Z,17846,111198,ALL
574870,2025-01-03T20:33:14.892Z,17846,68225,ALL
574871,2025-01-03T20:33:28.258Z,17846,119953,ALL
574872,2025-01-04T09:50:39.675Z,17846,119971,ALL
574873,2025-01-03T21:02:03.821Z,16015,118908,ALL
574877,2025-01-03T20:36:27.874Z,17846,44170,ALL
574881,2025-01-03T21:08:39.791Z,17846,119969,ALL
574883,2025-01-03T20:39:27.918Z,17846,119956,ALL
574886,2025-01-03T21:15:35.142Z,17846,119973,ALL
574888,2025-01-03T20:41:25.519Z,17846,119957,ALL
574890,2025-01-03T20:41:46.693Z,17846,78113,ALL
574891,2025-01-04T08:10:50.976Z,17846,105438,ALL
574892,2025-01-03T20:44:34.428Z,17846,119958,ALL
574896,2025-01-03T20:51:27.865Z,17846,114342,ALL
574903,2025-01-03T20:53:28.212Z,17846,4912,ALL
574904,2025-01-03T22:49:51.665Z,9512,72142,ALL
574905,2025-01-03T20:45:41.684Z,17846,99018,ALL
574907,2025-01-03T20:45:39.724Z,8606,119959,ALL
574909,2025-01-03T20:50:35.451Z,17846,119963,ALL
574915,2025-01-03T20:53:40.324Z,17846,90593,ALL
574916,2025-01-03T20:50:09.345Z,17846,119962,ALL
574919,2025-01-03T22:58:19.459Z,17846,42512,ALL
574922,2025-01-03T21:09:26.405Z,42235,63827,ALL
574928,2025-01-03T21:06:56.325Z,17846,119966,ALL
574930,2025-01-03T22:06:07.578Z,25975,119993,ALL
574942,2025-01-03T21:00:56.322Z,17846,42530,ALL
574943,2025-01-03T20:57:06.865Z,16015,119965,ALL
574952,2025-01-03T20:59:55.196Z,17846,12014,ALL
574957,2025-01-05T01:59:27.586Z,17846,116683,ALL
574959,2025-01-05T22:47:38.527Z,30040,16633,ALL
574965,2025-01-04T14:02:02.204Z,17846,96800,ALL
574966,2025-01-03T21:04:52.193Z,17846,42530,ALL
574967,2025-01-03T21:05:18.854Z,17846,119968,ALL
574969,2025-01-04T08:54:04.725Z,17846,119967,ALL
574970,2025-01-03T21:04:59.475Z,17846,118364,ALL
574980,2025-01-03T21:10:59.860Z,17846,119970,ALL
574982,2025-01-03T21:09:26.828Z,17846,42530,ALL
574984,2025-01-03T21:24:14.991Z,17846,74911,ALL
574988,2025-01-03T21:19:44.351Z,-34997,28071,ALL
574989,2025-01-03T21:12:21.748Z,17846,42478,ALL
574990,2025-01-03T21:10:22.964Z,19879,23789,ALL
574994,2025-01-03T21:11:56.261Z,17846,42530,ALL
574995,2025-01-03T21:13:56.748Z,17846,21501,ALL
574996,2025-01-03T21:12:45.718Z,17846,119972,ALL
574997,2025-01-03T21:55:05.540Z,17846,119983,ALL
574998,2025-01-03T21:13:37.828Z,19879,63927,ALL
574999,2025-01-03T21:16:35.499Z,17846,36693,ALL
575001,2025-01-06T17:42:42.209Z,30040,120567,ALL
575002,2025-01-03T21:19:22.263Z,17846,119974,ALL
575004,2025-01-03T21:28:46.959Z,17846,45885,ALL
575008,2025-01-03T21:21:12.277Z,17846,103324,ALL
575010,2025-01-03T21:21:26.927Z,17846,112404,ALL
575021,2025-01-04T00:02:55.667Z,27601,120029,ALL
575024,2025-01-05T22:10:46.621Z,17846,112977,ALL
575032,2025-01-03T21:30:48.398Z,17846,114466,ALL
575033,2025-01-09T08:35:31.931Z,18048,105297,ALL
575040,2025-01-03T21:32:50.634Z,17846,91228,ALL
575042,2025-01-03T21:33:06.529Z,11951,119978,ALL
575043,2025-01-03T21:41:58.877Z,17846,119980,ALL
575049,2025-01-03T21:43:48.974Z,19715,119984,ALL
575050,2025-01-04T10:53:29.763Z,63090,26409,ALL
575053,2025-01-03T21:50:09.395Z,17846,119979,ALL
575058,2025-01-03T21:41:19.764Z,17846,119981,ALL
575062,2025-01-03T21:45:43.605Z,-34997,119985,ALL
575064,2025-01-03T21:43:44.249Z,19879,58919,ALL
575065,2025-01-03T21:50:09.795Z,17846,119989,ALL
575068,2025-01-03T21:55:47.017Z,17846,14810,ALL
575070,2025-01-03T21:57:45.498Z,17846,111081,ALL
575071,2025-01-03T22:28:31.916Z,17846,111088,ALL
575072,2025-01-03T21:46:41.449Z,17846,119982,ALL
575074,2025-01-03T21:45:55.458Z,8293,119986,ALL
575078,2025-01-05T20:23:59.352Z,17846,76833,ALL
575079,2025-01-03T21:48:17.193Z,17846,50323,ALL
575080,2025-01-03T21:49:20.609Z,17846,119988,ALL
575082,2025-01-04T12:08:40.027Z,-34997,120134,ALL
575091,2025-01-03T21:57:15.755Z,17846,8978,ALL
575092,2025-01-03T22:00:18.354Z,17846,85596,ALL
575095,2025-01-04T14:34:08.352Z,17846,85813,ALL
575103,2025-01-03T22:08:05.297Z,17846,71637,ALL
575104,2025-01-03T22:09:07.489Z,19879,119995,ALL
575107,2025-01-03T22:05:34.540Z,17846,119996,ALL
575108,2025-01-03T22:38:30.574Z,18456,120002,ALL
575109,2025-01-03T22:06:59.119Z,17846,118269,ALL
575110,2025-01-03T22:03:59.208Z,17846,119994,ALL
575111,2025-01-03T22:13:41.000Z,25975,119997,ALL
575112,2025-01-04T06:50:37.138Z,17846,85596,ALL
575116,2025-01-03T22:49:51.344Z,17846,20812,ALL
575117,2025-01-03T22:08:03.790Z,32682,39104,ALL
575118,2025-01-04T21:22:46.345Z,-34997,95297,ALL
575121,2025-01-03T22:11:48.279Z,-34997,116424,ALL
575127,2025-01-03T22:21:29.450Z,17846,119999,ALL
575130,2025-01-03T22:41:57.858Z,18456,120004,ALL
575131,2025-01-03T22:15:42.188Z,17846,116424,ALL
575138,2025-01-03T22:22:55.378Z,10529,120000,ALL
575139,2025-01-06T23:16:32.720Z,17846,56615,ALL
575140,2025-01-03T22:25:07.181Z,25975,43523,ALL
575141,2025-01-04T10:25:33.206Z,17846,74263,ALL
575142,2025-01-03T22:26:15.460Z,17846,120003,ALL
575143,2025-01-03T22:19:57.287Z,17846,108487,ALL
575144,2025-01-03T22:21:21.777Z,17846,120001,ALL
575147,2025-01-03T22:22:48.719Z,25975,3725,ALL
575148,2025-01-04T12:57:43.871Z,17846,97950,ALL
575151,2025-01-03T23:05:29.593Z,33577,120013,ALL
575154,2025-01-03T23:03:00.005Z,25975,120012,ALL
575158,2025-01-03T22:34:20.377Z,9512,104178,ALL
575161,2025-01-04T06:29:07.178Z,-34997,120010,ALL
575162,2025-01-03T22:30:59.306Z,22520,108487,ALL
575166,2025-01-06T14:44:42.161Z,17846,16759,ALL
575170,2025-01-04T08:50:09.616Z,42235,108082,ALL
575177,2025-01-03T22:38:30.106Z,17846,21077,ALL
575179,2025-01-03T22:38:45.357Z,17846,111467,ALL
575181,2025-01-03T22:39:44.925Z,17846,120005,ALL
575182,2025-01-03T22:41:12.629Z,30651,118366,ALL
575184,2025-01-03T22:42:59.347Z,17846,120007,ALL
575186,2025-01-03T22:41:01.778Z,17846,120006,ALL
575193,2025-01-03T22:50:07.735Z,17846,68607,ALL
575195,2025-01-03T22:46:26.090Z,17846,120009,ALL
575199,2025-01-03T22:47:38.049Z,17846,98133,ALL
575200,2025-01-03T22:48:10.935Z,17846,71831,ALL
575203,2025-01-04T07:30:31.673Z,17846,93726,ALL
575204,2025-01-03T23:03:22.217Z,12358,120015,ALL
575206,2025-01-06T21:19:11.870Z,17846,120618,ALL
575207,2025-01-03T22:53:45.832Z,17846,73406,ALL
575208,2025-01-03T22:58:23.896Z,17846,88018,ALL
575210,2025-01-06T06:22:27.079Z,17846,35210,ALL
575211,2025-01-03T22:54:54.502Z,17846,40306,ALL
575215,2025-01-03T22:58:19.894Z,17846,120011,ALL
575221,2025-01-03T23:06:21.689Z,17846,120016,ALL
575222,2025-01-03T23:05:03.345Z,17846,44598,ALL
575225,2025-01-03T23:02:54.543Z,57480,75582,ALL
575226,2025-01-03T23:15:52.898Z,17846,30019,ALL
575228,2025-01-03T23:04:51.761Z,17846,75676,ALL
575230,2025-01-04T10:03:37.012Z,17846,55897,ALL
575231,2025-01-03T23:11:35.716Z,17846,120017,ALL
575232,2025-01-06T21:47:00.859Z,17846,120014,ALL
575234,2025-01-03T23:19:43.568Z,17846,15579,ALL
575235,2025-01-06T09:01:40.887Z,17846,77716,ALL
575237,2025-01-03T23:24:22.811Z,18456,120020,ALL
575238,2025-01-03T23:12:29.567Z,17846,85167,ALL
575239,2025-01-03T23:12:49.125Z,17846,43202,ALL
575241,2025-01-03T23:32:49.295Z,17846,63926,ALL
575242,2025-01-10T23:03:11.536Z,18456,120956,ALL
575243,2025-01-03T23:15:00.372Z,17846,120018,ALL
575245,2025-01-03T23:16:12.799Z,17846,120019,ALL
575248,2025-01-03T23:24:08.432Z,30040,38509,ALL
575254,2025-01-03T23:48:32.042Z,17846,91194,ALL
575256,2025-01-03T23:34:52.851Z,17846,38662,ALL
575257,2025-01-03T23:34:51.707Z,17846,53532,ALL
575258,2025-01-03T23:38:46.085Z,17846,102369,ALL
575260,2025-01-03T23:37:51.791Z,17846,100362,ALL
575261,2025-01-04T07:26:36.771Z,17846,120021,ALL
575263,2025-01-03T23:42:18.746Z,11951,120022,ALL
575269,2025-01-03T23:43:32.809Z,17846,70561,ALL
575272,2025-01-04T20:41:54.741Z,17846,120235,ALL
575273,2025-01-03T23:47:25.032Z,17846,120023,ALL
575275,2025-01-03T23:53:04.997Z,25975,120025,ALL
575277,2025-01-03T23:51:09.542Z,17846,120024,ALL
575278,2025-01-03T23:55:21.951Z,26993,120028,ALL
575279,2025-01-03T23:55:48.973Z,17846,120027,ALL
575280,2025-01-03T23:54:25.527Z,17846,120026,ALL
575281,2025-01-04T23:29:26.389Z,17846,77650,ALL
575282,2025-01-04T10:05:56.883Z,17846,120101,ALL
575283,2025-01-03T23:58:18.408Z,37154,57754,ALL
575287,2025-01-04T00:14:20.680Z,20080,38735,ALL
575290,2025-01-04T00:15:19.621Z,35730,120032,ALL
575291,2025-01-04T00:02:49.433Z,17846,120030,ALL
575293,2025-01-04T00:14:26.698Z,17846,120031,ALL
575294,2025-01-04T00:13:08.456Z,17846,31840,ALL
575295,2025-01-04T07:58:23.372Z,17846,120057,ALL
575298,2025-01-04T00:19:36.059Z,17846,120033,ALL
575300,2025-01-04T00:19:59.505Z,17846,120034,ALL
575303,2025-01-04T00:28:39.246Z,17846,74414,ALL
575304,2025-01-04T09:34:13.686Z,51990,110680,ALL
575305,2025-01-04T00:36:01.857Z,17846,120036,ALL
575306,2025-01-04T00:32:49.418Z,17846,120035,ALL
575308,2025-01-04T00:35:58.969Z,17846,120037,ALL
575310,2025-01-06T17:56:46.339Z,17846,91571,ALL
575311,2025-01-04T00:43:11.263Z,17846,20596,ALL
575317,2025-01-04T00:40:36.176Z,17846,22435,ALL
575318,2025-01-04T00:49:31.073Z,17846,120038,ALL
575321,2025-01-04T00:50:22.131Z,17846,82695,ALL
575322,2025-01-04T00:54:16.839Z,17846,872,ALL
575334,2025-01-06T13:31:10.498Z,18456,58553,ALL
575335,2025-01-05T19:48:28.195Z,17846,7028,ALL
575337,2025-01-05T22:33:13.920Z,17846,81961,ALL
575339,2025-01-04T01:46:46.604Z,17846,120039,ALL
575352,2025-01-04T14:37:08.510Z,27601,120175,ALL
575353,2025-01-04T03:59:36.645Z,17846,120040,ALL
575354,2025-01-04T12:03:58.556Z,17846,120131,ALL
575360,2025-01-04T06:14:19.006Z,17846,91011,ALL
575361,2025-01-05T09:06:12.138Z,17846,98760,ALL
575366,2025-01-04T05:24:15.465Z,17846,40695,ALL
575367,2025-01-04T05:20:51.419Z,16829,120041,ALL
575378,2025-01-12T08:33:25.661Z,5854,47614,ALL
575380,2025-01-04T08:37:31.870Z,17846,120071,ALL
575383,2025-01-04T06:22:14.286Z,17846,36150,ALL
575386,2025-01-04T06:47:21.548Z,17846,60099,ALL
575388,2025-01-04T06:42:12.484Z,17846,57122,ALL
575390,2025-01-04T06:32:29.158Z,17846,120010,ALL
575391,2025-01-04T06:42:47.489Z,17846,69881,ALL
575392,2025-01-04T06:35:45.511Z,24960,120044,ALL
575394,2025-01-04T06:34:45.469Z,17846,34605,ALL
575398,2025-01-04T06:48:47.225Z,19879,32278,ALL
575400,2025-01-04T06:48:08.749Z,17846,45410,ALL
575401,2025-01-04T06:50:35.694Z,17846,94698,ALL
575402,2025-01-04T06:56:33.700Z,17846,120046,ALL
575405,2025-01-04T06:53:20.386Z,17846,120045,ALL
575407,2025-01-04T07:01:39.056Z,17846,120047,ALL
575408,2025-01-04T07:06:03.534Z,17846,120048,ALL
575410,2025-01-04T07:03:37.843Z,17846,120049,ALL
575420,,17846,120051,ALL
575421,2025-01-04T09:37:27.041Z,17846,120094,ALL
575424,2025-01-04T07:19:53.305Z,17846,109010,ALL
575425,2025-01-04T07:25:27.675Z,28821,120050,ALL
575427,2025-01-04T07:17:19.166Z,17846,120052,ALL
575432,2025-01-04T07:27:29.514Z,17846,120053,ALL
575433,2025-01-04T08:01:28.491Z,17846,120059,ALL
575434,2025-01-04T09:21:03.312Z,17846,120088,ALL
575435,2025-01-04T07:24:53.544Z,17846,120051,ALL
575437,2025-01-04T07:44:25.935Z,22520,32490,ALL
575438,2025-01-04T09:13:57.389Z,17846,97791,ALL
575440,2025-01-04T07:30:44.862Z,17846,60247,ALL
575442,2025-01-04T07:47:56.545Z,17846,120055,ALL
575445,2025-01-04T07:40:51.418Z,19470,21722,ALL
575450,2025-01-04T07:41:08.110Z,11951,120054,ALL
575451,2025-01-04T07:42:33.581Z,17846,114261,ALL
575454,2025-01-04T23:35:11.708Z,17846,29871,ALL
575456,2025-01-04T07:53:38.017Z,17846,120056,ALL
575467,2025-01-04T07:53:25.838Z,17846,77753,ALL
575469,2025-01-04T14:52:40.393Z,18456,120058,ALL
575473,2025-01-04T08:03:42.638Z,20079,66588,ALL
575479,2025-01-04T08:05:27.650Z,17846,120061,ALL
575483,2025-01-04T08:04:33.660Z,17846,120060,ALL
575484,2025-01-04T08:01:19.829Z,17846,89371,ALL
575489,2025-01-04T08:03:19.358Z,-34997,46529,ALL
575490,2025-01-05T23:04:18.735Z,17846,91733,ALL
575491,2025-01-04T08:11:24.726Z,17846,25490,ALL
575492,2025-01-04T08:14:29.042Z,63090,51250,ALL
575495,2025-01-04T08:12:59.847Z,17846,91956,ALL
575496,2025-01-04T08:19:31.172Z,17846,5641,ALL
575499,2025-01-04T08:11:01.243Z,17846,46529,ALL
575503,2025-01-04T08:15:19.034Z,17846,99527,ALL
575512,2025-01-04T10:29:40.802Z,17846,120108,ALL
575513,2025-01-04T08:21:24.493Z,19879,85244,ALL
575517,2025-01-04T08:24:13.023Z,17846,108819,ALL
575518,2025-01-04T08:47:03.134Z,17846,120076,ALL
575519,2025-01-04T08:27:58.046Z,17846,35814,ALL
575528,2025-01-04T08:41:35.972Z,17846,98119,ALL
575529,2025-01-04T08:47:59.262Z,17846,120067,ALL
575531,2025-01-05T13:55:21.403Z,17846,120069,ALL
575535,2025-01-04T09:04:50.287Z,17846,37079,ALL
575539,2025-01-04T08:37:02.648Z,10122,120070,ALL
575540,2025-01-04T08:35:42.255Z,17846,29450,ALL
575542,2025-01-04T08:36:23.966Z,17846,10492,ALL
575543,2025-01-04T08:42:23.266Z,22520,120073,ALL
575544,2025-01-05T14:56:24.155Z,17846,39595,ALL
575546,2025-01-04T08:48:51.368Z,17846,120075,ALL
575548,2025-01-04T08:43:10.965Z,17846,4435,ALL
575549,2025-01-04T08:47:29.314Z,11951,120074,ALL
575550,2025-01-04T08:49:40.706Z,17846,63884,ALL
575553,2025-01-04T08:51:19.575Z,17846,120079,ALL
575555,2025-01-08T17:28:12.348Z,17846,28901,ALL
575558,2025-01-04T08:50:15.936Z,17846,102608,ALL
575560,2025-01-04T08:51:18.476Z,11951,84383,ALL
575566,2025-01-04T09:04:49.507Z,17846,120077,ALL
575568,2025-01-04T08:54:47.603Z,17846,120078,ALL
575571,2025-01-04T08:55:00.183Z,17846,100884,ALL
575573,2025-01-04T10:12:06.377Z,17846,103476,ALL
575575,2025-01-04T08:56:40.770Z,17846,85330,ALL
575579,2025-01-04T09:01:45.311Z,17846,101458,ALL
575581,2025-01-04T09:06:21.183Z,17846,120080,ALL
575583,2025-01-04T15:51:01.140Z,13577,120185,ALL
575584,2025-01-04T09:03:37.126Z,17846,120084,ALL
575585,2025-01-04T09:02:46.388Z,17846,120081,ALL
575586,2025-01-04T09:09:38.741Z,17846,52077,ALL
575588,2025-01-04T09:02:50.285Z,17846,120082,ALL
575592,2025-01-04T09:04:52.514Z,19879,63803,ALL
575594,2025-01-04T09:33:44.973Z,17846,120089,ALL
575595,2025-01-04T09:07:47.170Z,17846,33386,ALL
575596,2025-01-04T09:41:57.520Z,-9998,112709,ALL
575597,2025-01-04T09:11:51.758Z,17846,120085,ALL
575599,2025-01-05T06:21:14.707Z,17846,120277,ALL
575602,2025-01-04T09:16:08.277Z,17846,115629,ALL
575604,2025-01-04T09:13:00.546Z,17846,72835,ALL
575605,2025-01-04T09:14:52.191Z,17846,120086,ALL
575610,2025-01-04T09:17:33.674Z,17846,51717,ALL
575611,2025-01-04T09:20:23.737Z,17846,120087,ALL
575612,2025-01-04T09:19:04.067Z,17846,39925,ALL
575617,2025-01-04T09:18:12.230Z,17846,110460,ALL
575618,2025-01-05T13:33:36.288Z,17846,51445,ALL
575622,2025-01-04T10:06:27.795Z,17846,120099,ALL
575623,2025-01-04T09:25:47.922Z,17846,105594,ALL
575625,2025-01-04T09:35:09.529Z,17846,52448,ALL
575626,2025-01-04T09:23:34.533Z,17846,59438,ALL
575628,2025-01-04T09:23:45.711Z,17846,45828,ALL
575629,2025-01-04T09:26:59.553Z,17846,120090,ALL
575630,2025-01-04T09:42:05.805Z,17846,60472,ALL
575631,2025-01-04T09:34:42.841Z,17846,611,ALL
575632,2025-01-04T09:25:01.717Z,24960,84440,ALL
575634,2025-01-04T09:27:27.890Z,17846,59952,ALL
575635,2025-01-04T09:33:03.753Z,17846,120091,ALL
575640,2025-01-04T09:31:20.506Z,18049,44484,ALL
575641,2025-01-04T09:35:15.392Z,17846,99893,ALL
575647,2025-01-04T09:33:32.456Z,17846,13622,ALL
575648,2025-01-04T09:36:05.862Z,17846,120093,ALL
575650,2025-01-04T09:34:58.982Z,17846,120092,ALL
575651,2025-01-04T13:07:21.350Z,17846,120149,ALL
575653,2025-01-04T09:39:40.057Z,11951,84770,ALL
575656,2025-01-06T15:08:47.879Z,17846,68390,ALL
575657,2025-01-04T16:05:45.571Z,17846,120186,ALL
575658,2025-01-04T09:39:59.076Z,17846,107191,ALL
575662,2025-01-04T09:42:37.273Z,17846,120095,ALL
575667,2025-01-04T09:54:36.598Z,17846,73267,ALL
575668,2025-01-04T09:46:44.159Z,17846,30636,ALL
575671,2025-01-04T15:52:01.997Z,17846,120184,ALL
575672,2025-01-04T09:47:43.450Z,17846,118210,ALL
575674,2025-01-04T09:56:17.291Z,-34997,112709,ALL
575675,2025-01-06T16:29:45.567Z,17846,93184,ALL
575676,2025-01-05T19:23:33.313Z,17846,113811,ALL
575683,2025-01-04T10:15:06.785Z,17846,120096,ALL
575684,2025-01-04T14:53:09.201Z,17846,51430,ALL
575685,2025-01-04T09:54:29.372Z,17846,62289,ALL
575686,2025-01-04T10:03:28.594Z,17846,120098,ALL
575688,2025-01-04T09:55:46.475Z,17846,120097,ALL
575700,2025-01-04T10:03:56.668Z,-34997,112709,ALL
575701,2025-01-04T11:51:08.977Z,17846,105072,ALL
575702,2025-01-04T10:06:26.691Z,17846,37028,ALL
575703,2025-01-04T12:30:14.421Z,20080,120141,ALL
575706,2025-01-04T10:08:03.645Z,19879,64683,ALL
575707,2025-01-04T10:08:09.185Z,17846,120102,ALL
575710,2025-01-04T10:13:31.958Z,17846,120104,ALL
575711,2025-01-04T10:07:31.834Z,17846,36858,ALL
575712,2025-01-06T15:16:06.956Z,17846,71174,ALL
575713,2025-01-04T10:30:35.989Z,73330,120103,ALL
575714,2025-01-04T10:10:40.084Z,17846,120100,ALL
575719,2025-01-04T10:15:52.946Z,17846,120107,ALL
575721,2025-01-04T10:12:34.794Z,17846,112709,ALL
575726,2025-01-05T09:43:03.826Z,17846,120106,ALL
575731,2025-01-04T10:20:34.189Z,25975,85781,ALL
575733,2025-01-04T10:18:35.387Z,17846,22358,ALL
575735,2025-01-04T10:23:32.541Z,17846,30130,ALL
575738,2025-01-04T10:29:54.647Z,17846,52448,ALL
575745,2025-01-04T10:36:09.386Z,18456,120105,ALL
575746,2025-01-04T10:28:26.940Z,17846,30636,ALL
575749,2025-01-04T10:36:05.779Z,17846,83442,ALL
575751,2025-01-04T10:32:45.131Z,17846,28925,ALL
575754,2025-01-04T19:08:07.759Z,8903,99741,ALL
575755,2025-01-04T10:31:31.440Z,17846,62225,ALL
575756,2025-01-04T10:35:40.313Z,17846,120110,ALL
575758,2025-01-04T10:48:31.860Z,37357,118826,ALL
575759,2025-01-04T11:41:37.363Z,5854,120127,ALL
575760,2025-01-04T10:37:55.125Z,17846,92220,ALL
575761,2025-01-04T10:39:06.877Z,17846,30711,ALL
575765,2025-01-04T10:41:15.288Z,17846,106419,ALL
575766,2025-01-04T10:46:59.378Z,17846,34654,ALL
575768,2025-01-04T10:46:57.582Z,17846,120113,ALL
575770,2025-01-04T10:47:05.876Z,24960,107210,ALL
575771,2025-01-04T10:48:42.289Z,17846,94890,ALL
575773,2025-01-04T11:17:15.681Z,17846,54021,ALL
575777,2025-01-04T10:54:02.977Z,10122,120114,ALL
575782,2025-01-04T10:58:25.375Z,17846,88611,ALL
575784,2025-01-04T10:57:54.224Z,17846,120115,ALL
575786,2025-01-04T10:54:32.429Z,17846,39037,ALL
575789,2025-01-06T19:57:12.701Z,16015,120596,ALL
575791,2025-01-04T11:18:07.174Z,10122,120122,ALL
575794,2025-01-04T11:02:57.780Z,17846,120116,ALL
575795,2025-01-04T17:35:48.422Z,17846,9726,ALL
575797,2025-01-04T11:03:17.011Z,17846,120117,ALL
575800,2025-01-04T11:05:29.646Z,17846,39175,ALL
575802,2025-01-04T11:03:04.086Z,17846,32093,ALL
575804,2025-01-04T11:08:22.340Z,5854,3230,ALL
575806,2025-01-04T11:07:54.434Z,17846,872,ALL
575807,2025-01-05T09:29:34.684Z,17846,45402,ALL
575809,2025-01-04T11:06:53.966Z,27601,98148,ALL
575811,2025-01-04T11:11:36.075Z,17846,83273,ALL
575815,2025-01-04T11:12:40.548Z,30649,120119,ALL
575816,2025-01-04T11:09:23.945Z,17846,25414,ALL
575817,2025-01-06T13:53:24.619Z,17846,63709,ALL
575818,2025-01-04T11:07:40.479Z,17846,32281,ALL
575824,2025-01-04T11:13:58.026Z,17846,120120,ALL
575826,2025-01-04T11:16:35.171Z,17846,91228,ALL
575828,2025-01-04T11:21:55.177Z,25975,96417,ALL
575830,2025-01-04T11:24:10.334Z,17846,120124,ALL
575835,2025-01-04T11:25:22.743Z,17846,52816,ALL
575836,2025-01-04T11:22:08.066Z,11951,120123,ALL
575837,2025-01-04T11:30:35.712Z,17846,120125,ALL
575838,2025-01-04T11:25:30.895Z,17846,23625,ALL
575839,2025-01-04T12:29:34.852Z,17846,120142,ALL
575840,2025-01-04T11:35:41.217Z,16016,79114,ALL
575841,2025-01-04T11:57:09.327Z,17846,120124,ALL
575842,2025-01-04T11:32:25.582Z,17846,120126,ALL
575843,2025-01-08T20:04:43.640Z,32684,90969,ALL
575847,2025-01-04T11:33:06.245Z,17846,86088,ALL
575848,2025-01-05T14:47:01.181Z,17846,120368,ALL
575849,2025-01-04T11:36:15.295Z,17846,12302,ALL
575850,2025-01-04T11:38:21.162Z,1381,94387,ALL
575853,2025-01-04T11:46:53.274Z,17846,89478,ALL
575855,2025-01-04T11:39:35.841Z,17846,111890,ALL
575859,2025-01-04T11:43:34.375Z,17846,120128,ALL
575861,2025-01-04T18:26:10.392Z,17846,58057,ALL
575862,2025-01-04T11:46:02.138Z,16016,70273,ALL
575865,2025-01-04T11:47:17.009Z,17846,118272,ALL
575868,2025-01-04T11:57:52.127Z,10122,120129,ALL
575869,2025-01-04T11:45:52.843Z,17846,6208,ALL
575871,2025-01-04T11:52:16.923Z,17846,35378,ALL
575874,2025-01-04T11:59:24.983Z,17846,98298,ALL
575875,2025-01-04T11:57:18.297Z,17846,111625,ALL
575878,2025-01-04T11:58:20.419Z,17846,91633,ALL
575879,2025-01-04T11:59:38.037Z,17846,114739,ALL
575880,2025-01-04T12:07:15.049Z,17846,120133,ALL
575885,2025-01-04T12:04:41.015Z,17846,120132,ALL
575886,2025-01-04T12:10:33.544Z,17846,86925,ALL
575887,2025-01-04T12:12:18.912Z,17846,120135,ALL
575888,2025-01-04T12:41:08.714Z,17846,19193,ALL
575889,2025-01-04T12:23:17.110Z,17846,120136,ALL
575891,2025-01-06T15:30:08.218Z,17846,84035,ALL
575893,2025-01-04T12:18:14.341Z,17846,120137,ALL
575894,2025-01-04T12:14:25.966Z,31666,86925,ALL
575897,2025-01-04T12:32:54.389Z,17846,93798,ALL
575899,2025-01-04T12:21:44.170Z,17846,87014,ALL
575900,2025-01-04T12:24:56.474Z,17846,120138,ALL
575907,2025-01-04T12:26:26.724Z,17846,120140,ALL
575909,2025-01-04T12:31:30.949Z,17846,46960,ALL
575910,2025-01-04T12:32:06.052Z,13983,120143,ALL
